time,FL1,FL6,FL19,TA21s1,TB21s11,TL8s1,TL9s1,TL14s1,PS1,PS2,PH1,PH2,cv42C,cv43C
2.6197984,220.26109,265.06687,485.39359,607.43903,507.84641,387.76177,387.74858,488.71857,89.172974,92.689804,37.633338,38.648283,62823.688,62814.039
2.7197984,219.21399,265.95877,485.24099,607.47057,507.88211,387.76262,387.74848,488.72735,89.081413,92.733513,37.596689,38.639925,62821.492,62810.887
2.8197984,218.16942,266.84486,485.08512,607.50312,507.91887,387.76343,387.74835,488.7365,88.989861,92.777222,37.55991,38.630977,62819.309,62807.699
2.9197984,217.12836,267.72469,484.92638,607.53662,507.95654,387.76428,387.74824,488.74603,88.898308,92.82093,37.522961,38.621498,62817.141,62804.473
3.0197984,216.0911,268.59777,484.76503,607.571,507.99506,387.76516,387.74811,488.75593,88.806755,92.864639,37.485821,38.611539,62814.953,62801.219
3.1197984,215.05806,269.46409,484.60097,607.6062,508.03436,387.76605,387.74797,488.76624,88.715202,92.908348,37.448477,38.601128,62812.773,62797.938
3.2197984,214.02924,270.32346,484.43419,607.64208,508.07441,387.76693,387.74784,488.77692,88.62365,92.952057,37.410914,38.590286,62810.578,62794.641
3.3197984,213.00479,271.17605,484.26515,607.6787,508.11513,387.76784,387.7477,488.78805,88.532097,92.995766,37.373144,38.579054,62808.371,62791.332
3.4197983,211.98458,272.02183,484.09344,607.71593,508.15657,387.76876,387.7476,488.79954,88.440544,93.039474,37.335156,38.56743,62806.145,62788.02
3.5197983,210.96869,272.86108,483.91953,607.75384,508.19868,387.76967,387.74746,488.81144,88.348991,93.083183,37.296961,38.555444,62803.906,62784.707
3.6197984,209.95691,273.69376,483.74317,607.79229,508.24141,387.77059,387.74733,488.82375,88.257439,93.126892,37.258556,38.543092,62801.652,62781.398
3.7197984,208.94922,274.52016,483.56466,607.83135,508.28474,387.77154,387.74716,488.83647,88.165886,93.170601,37.219958,38.530406,62799.375,62778.102
3.8197984,207.9455,275.34033,483.38387,607.87103,508.32872,387.77245,387.74702,488.84959,88.074333,93.21431,37.181158,38.517375,62797.082,62774.82
3.9197984,206.94577,276.15463,483.20121,607.91124,508.37328,387.7734,387.74689,488.86312,87.982773,93.258018,37.142172,38.504024,62794.785,62771.555
4.0197984,205.94964,276.96284,483.01611,607.95193,508.41838,387.77435,387.74675,488.87709,87.89122,93.301735,37.103,38.490353,62792.445,62768.312
4.1197984,204.95733,277.76549,482.82918,607.99323,508.46408,387.77534,387.74658,488.89143,87.799667,93.345444,37.063649,38.476372,62790.109,62765.098
4.2197984,203.96856,278.56249,482.64009,608.03501,508.5103,387.77629,387.74645,488.90622,87.708115,93.389153,37.024126,38.46209,62787.762,62761.91
4.3197984,202.98333,279.35409,482.44928,608.07732,508.55709,387.77724,387.74631,488.92141,87.616562,93.432861,36.984433,38.447516,62785.391,62758.754
4.4197983,202.00145,280.14034,482.25637,608.12005,508.6044,387.77822,387.74614,488.937,87.525009,93.47657,36.944578,38.432647,62783.0,62755.637
4.5197983,201.02294,280.92148,482.06164,608.16338,508.65221,387.77917,387.74601,488.95304,87.433456,93.520279,36.904561,38.417497,62780.605,62752.555
4.6197984,200.04754,281.69744,481.86513,608.20713,508.70053,387.78015,387.74584,488.96946,87.341904,93.563988,36.864394,38.402075,62778.172,62749.516
4.7197984,199.07542,282.46863,481.66679,608.25127,508.74936,387.78113,387.7457,488.98631,87.250351,93.607697,36.824076,38.386378,62775.754,62746.52
4.8197984,198.10637,283.23498,481.46668,608.29597,508.79866,387.78208,387.74553,489.00353,87.158798,93.651405,36.783606,38.370411,62773.312,62743.57
4.9197984,197.14016,283.99649,481.26486,608.34106,508.84847,387.78307,387.74536,489.0212,87.067245,93.695114,36.743011,38.354205,62770.836,62740.668
5.0197984,196.17698,284.75348,481.06143,608.38664,508.89872,387.78405,387.74523,489.03924,86.975693,93.738823,36.702267,38.337734,62768.359,62737.816
5.1197984,195.21666,285.50596,480.85628,608.43262,508.94945,387.78503,387.74506,489.05772,86.88414,93.782532,36.66139,38.321012,62765.863,62735.016
5.2197984,194.25913,286.25407,480.64942,608.47907,509.00065,387.78602,387.74489,489.07661,86.79258,93.826241,36.620386,38.30405,62763.367,62732.273
5.3197984,193.30428,286.99777,480.44112,608.526,509.05229,387.787,387.74472,489.09587,86.701027,93.869949,36.579253,38.286854,62760.84,62729.586
5.4197983,192.34808,287.73923,480.2291,608.5734,509.10438,387.78798,387.74455,489.11553,86.609474,93.913666,36.535521,38.269306,62758.297,62726.957
5.5197983,191.37855,288.48419,480.00729,608.62135,509.15741,387.78893,387.74438,489.13561,86.517921,93.957375,36.489645,38.250844,62755.348,62724.383
5.6197984,190.4019,289.23088,479.78005,608.67025,509.2118,387.78992,387.74421,489.15609,86.426369,94.001083,36.444096,38.231606,62752.273,62721.84
5.7197984,189.42173,289.9771,479.5491,608.72023,509.26758,387.79087,387.744,489.17694,86.334816,94.044792,36.398725,38.211793,62749.195,62719.309
5.8197984,188.44054,290.72208,479.31539,608.77143,509.32451,387.79185,387.74384,489.19827,86.243263,94.088501,36.353409,38.191494,62746.164,62716.773
5.9197984,187.44702,291.49026,479.09258,608.82358,509.38215,387.79283,387.74367,489.22,86.151711,94.13221,36.308507,38.182904,62743.469,62714.242
6.0197984,186.42153,292.31278,478.89219,608.87607,509.43848,387.79388,387.74353,489.24218,86.060158,94.175919,36.264912,38.178777,62741.973,62711.75
6.1197984,185.3714,293.16833,478.69995,608.92741,509.49232,387.79494,387.74339,489.2648,85.968605,94.219627,36.222363,38.171944,62740.758,62709.391
6.2197984,184.30441,294.04185,478.50892,608.97698,509.5441,387.79599,387.74323,489.28782,85.877052,94.263336,36.18054,38.163273,62739.301,62707.242
6.3197984,183.22687,294.92451,478.31584,609.02493,509.59459,387.79704,387.74309,489.31118,85.7855,94.307045,36.139169,38.153257,62737.531,62705.332
6.4197983,182.14337,295.81085,478.12061,609.07172,509.64461,387.79809,387.74292,489.33485,85.693939,94.350754,36.098062,38.142251,62735.484,62703.648
6.5197983,181.0572,296.69738,477.92288,609.11797,509.69459,387.79917,387.74278,489.35883,85.602386,94.394463,36.057083,38.130459,62733.254,62702.164
6.6197984,179.97038,297.58172,477.72216,609.16409,509.74484,387.80026,387.74261,489.3831,85.510834,94.438171,36.016136,38.118034,62730.887,62700.855
6.7197984,178.88469,298.4628,477.51973,609.21041,509.79557,387.80138,387.74248,489.40769,85.419281,94.48188,35.975165,38.105081,62728.445,62699.688
6.8197984,177.80083,299.3394,477.31392,609.25707,509.8468,387.80246,387.74231,489.43251,85.327728,94.525597,35.934116,38.091661,62725.969,62698.641
6.9197984,176.71964,300.2112,477.10673,609.3042,509.89865,387.80358,387.74217,489.45763,85.236176,94.569305,35.892974,38.077836,62723.43,62697.699
7.0197984,175.64148,301.0778,476.89704,609.35187,509.9511,387.8047,387.742,489.48303,85.144623,94.613014,35.851714,38.063632,62720.879,62696.844
7.1197984,174.56651,301.93902,476.68519,609.40009,510.00414,387.80582,387.74183,489.5087,85.05307,94.656723,35.810335,38.049091,62718.328,62696.07
7.2197984,173.49509,302.79499,476.47163,609.44885,510.05775,387.80694,387.74167,489.53467,84.961517,94.700432,35.768819,38.034211,62715.762,62695.367
7.3197984,172.42704,303.64545,476.25591,609.49809,510.11193,387.80809,387.74153,489.56092,84.869965,94.744141,35.72717,38.019021,62713.176,62694.73
7.4197983,171.36236,304.49045,476.03825,609.54793,510.16669,387.80921,387.74136,489.58744,84.778412,94.787849,35.685399,38.003548,62710.566,62694.16
7.5197983,170.30122,305.33025,475.81898,609.59825,510.22196,387.81036,387.74119,489.61426,84.686859,94.831558,35.643489,37.987784,62707.965,62693.652
7.6197984,169.24367,306.16499,475.59794,609.64905,510.27778,387.81152,387.74102,489.64138,84.595299,94.875267,35.601446,37.971729,62705.375,62693.203
7.7197984,168.18926,306.99438,475.3753,609.70032,510.3341,387.81267,387.74085,489.66878,84.503746,94.918976,35.559285,37.955425,62702.719,62692.812
7.8197984,167.13818,307.81875,475.15022,609.75213,510.39096,387.81382,387.74068,489.69652,84.412193,94.962685,35.516993,37.93884,62700.086,62692.48
7.9197984,166.09047,308.63832,474.92459,609.80442,510.4483,387.81498,387.74051,489.72449,84.320641,95.006393,35.474584,37.922013,62697.41,62692.207
8.0197984,165.04579,309.45292,474.69641,609.85711,510.50615,387.81613,387.74034,489.75281,84.229088,95.050102,35.432051,37.904926,62694.738,62691.992
8.1197984,164.00438,310.2629,474.46701,609.91028,510.56447,387.81728,387.74017,489.78143,84.137535,95.093811,35.3894,37.88759,62692.051,62691.836
8.2197984,162.95848,311.07148,474.23207,609.96392,510.62334,387.81843,387.74,489.81032,84.045982,95.137527,35.343282,37.869814,62689.262,62691.734
8.3197984,161.90187,311.88265,473.98861,610.01817,510.68329,387.81959,387.7398,489.83951,83.95443,95.181236,35.296399,37.851206,62686.145,62691.68
8.4197983,160.84001,312.69462,473.74039,610.07345,510.74463,387.82074,387.73963,489.86905,83.862877,95.224945,35.249734,37.831914,62682.973,62691.645
8.5197983,159.77533,313.50527,473.48928,610.12987,510.80726,387.82189,387.73943,489.89885,83.771324,95.268654,35.203195,37.812125,62679.73,62691.609
8.6197984,158.71046,314.31406,473.23574,610.18745,510.87104,387.82305,387.73926,489.92903,83.679771,95.312363,35.156684,37.791861,62676.562,62691.57
8.7197984,157.64602,315.1197,472.97899,610.24604,510.93577,387.82423,387.73905,489.95951,83.588219,95.356071,35.110171,37.771234,62673.434,62691.527
8.8197984,156.58312,315.92196,472.72102,610.30551,511.00132,387.82539,387.73888,489.99037,83.496658,95.39978,35.063632,37.750305,62670.336,62691.48
8.9197984,155.52225,316.72053,472.46117,610.3658,511.06757,387.82654,387.73868,490.02157,83.405106,95.443489,35.017044,37.729097,62667.273,62691.434
9.0197984,154.46372,317.51526,472.19982,610.4267,511.13447,387.82769,387.73848,490.05313,83.313553,95.487198,34.970393,37.707622,62664.211,62691.406
9.1197984,153.40772,318.30606,471.93703,610.48821,511.20192,387.82888,387.73827,490.08504,83.222,95.530907,34.92368,37.685925,62661.184,62691.395
9.2197984,152.3541,319.09262,471.67225,610.55006,511.2699,387.83003,387.7381,490.11736,83.130447,95.574615,34.876892,37.663999,62658.137,62691.406
9.3197984,151.30316,319.87522,471.40686,610.61239,511.33837,387.83122,387.7379,490.15001,83.038895,95.618324,34.830048,37.641893,62655.082,62691.453
9.4197983,150.25493,320.65392,471.13948,610.67518,511.4073,387.83237,387.7377,490.18304,82.947342,95.662033,34.783119,37.619553,62652.043,62691.539
9.5197983,149.20924,321.42858,470.87099,610.73839,511.47671,387.83356,387.73753,490.21644,82.855789,95.705742,34.736126,37.597033,62648.957,62691.664
9.6197984,148.16605,322.19925,470.60112,610.802,511.54653,387.83474,387.73733,490.25021,82.764236,95.749458,34.689066,37.574325,62645.883,62691.832
9.7197984,147.12563,322.96629,470.32964,610.86602,511.61682,387.8359,387.73712,490.28436,82.672684,95.793167,34.641934,37.551424,62642.844,62692.051
9.8197984,146.08759,323.7294,470.05727,610.93045,511.68752,387.83708,387.73692,490.31884,82.581131,95.836876,34.59474,37.528349,62639.746,62692.32
9.9197984,145.0522,324.48894,469.78363,610.99521,511.75863,387.83827,387.73671,490.3537,82.489578,95.880585,34.547477,37.505087,62636.676,62692.641
10.019798,144.01919,325.24485,469.50922,611.06038,511.83017,387.83942,387.73651,490.38893,82.398026,95.924294,34.500157,37.481659,62633.551,62693.016
10.119798,142.98828,325.99689,469.2327,611.12603,511.90206,387.84061,387.73634,490.42453,82.306465,95.968002,34.452778,37.458069,62630.41,62693.445
10.219798,141.96,326.74569,468.9553,611.19208,511.97439,387.8418,387.73614,490.46048,82.214912,96.011711,34.405335,37.434289,62627.32,62693.934
10.319798,140.93379,327.49083,468.67695,611.25854,512.04709,387.84298,387.73593,490.49679,82.12336,96.05542,34.357842,37.41037,62624.141,62694.48
10.419798,139.91014,328.23288,468.39777,611.32534,512.12023,387.84417,387.73573,490.53345,82.031807,96.099129,34.310289,37.386267,62621.012,62695.086
10.519798,138.88841,328.97129,468.11627,611.39255,512.19371,387.84532,387.73553,490.57048,81.940254,96.142838,34.262681,37.361996,62617.875,62695.75
10.619798,137.86876,329.70639,467.83466,611.4601,512.26763,387.84651,387.73532,490.60784,81.848701,96.186546,34.215037,37.337609,62614.688,62696.473
10.719798,136.85153,330.43855,467.55194,611.52798,512.34189,387.8477,387.73512,490.64555,81.757149,96.230255,34.167328,37.313029,62611.516,62697.254
10.819798,135.83174,331.16938,467.26567,611.59627,512.41659,387.84888,387.73492,490.68363,81.665596,96.273964,34.116871,37.288168,62608.312,62698.098
10.919798,134.79621,331.90544,466.96861,611.66504,512.49223,387.85004,387.73471,490.72205,81.574043,96.317673,34.063895,37.262302,62604.664,62698.992
11.019798,133.75066,332.64474,466.66469,611.73475,512.56944,387.85119,387.73451,490.76084,81.482491,96.361389,34.011233,37.235592,62600.82,62699.918
11.119798,132.69956,333.38535,466.35688,611.80576,512.64828,387.85234,387.73427,490.79993,81.390938,96.405098,33.958767,37.208257,62596.945,62700.84
11.219798,131.64556,334.12567,466.0457,611.87812,512.72851,387.85353,387.73407,490.83944,81.299385,96.448807,33.906409,37.180431,62593.121,62701.742
11.319798,130.59022,334.86459,465.73187,611.95177,512.80999,387.85468,387.73383,490.87931,81.207825,96.492516,33.854124,37.152263,62589.332,62702.617
11.419798,129.53475,335.60229,465.4167,612.0265,512.89249,387.85587,387.73363,490.9196,81.116272,96.536224,33.801874,37.123771,62585.613,62703.473
11.519798,128.46691,336.36352,465.11244,612.10212,512.97553,387.85709,387.73343,490.96032,81.024719,96.579933,33.749917,37.107198,62582.254,62704.316
11.619798,127.36628,337.17962,464.83044,612.17787,513.05715,387.85831,387.73322,491.00145,80.933167,96.623642,33.698848,37.094799,62580.09,62705.195
11.719798,126.2387,338.02814,464.55364,612.2524,513.13626,387.85953,387.73305,491.04296,80.841614,96.667351,33.648537,37.079458,62578.086,62706.199
11.819798,125.09272,338.89529,464.27652,612.32517,513.21343,387.86079,387.73285,491.08487,80.750061,96.71106,33.598754,37.062154,62575.812,62707.406
11.919798,123.93427,339.77241,463.9972,612.39644,513.28966,387.86204,387.73265,491.12708,80.658508,96.754768,33.549348,37.04353,62573.152,62708.824
12.019798,122.76751,340.65387,463.71468,612.46677,513.36561,387.86329,387.73248,491.1696,80.566956,96.798477,33.500195,37.023959,62570.141,62710.441
12.119798,121.59635,341.53703,463.42789,612.53682,513.44187,387.86458,387.73227,491.21246,80.475403,96.842186,33.451186,37.00363,62567.02,62712.227
12.219798,120.423,342.41957,463.13955,612.60695,513.51864,387.86587,387.73207,491.25556,80.38385,96.885895,33.402268,36.982745,62563.727,62714.148
12.319798,119.24895,343.29996,462.84744,612.67754,513.59609,387.86716,387.7319,491.29896,80.292297,96.929604,33.353392,36.9614,62560.414,62716.176
12.419798,118.07601,344.17793,462.55484,612.74868,513.67421,387.86848,387.7317,491.3426,80.200745,96.97332,33.304523,36.939662,62557.07,62718.289
12.519798,116.90406,345.05201,462.25805,612.82043,513.75302,387.86981,387.73149,491.38655,80.109184,97.017029,33.255642,36.917591,62553.734,62720.473
12.619798,115.73438,345.92259,461.96102,612.8928,513.83253,387.87113,387.73129,491.4308,80.017632,97.060738,33.206738,36.895232,62550.379,62722.719
12.719798,114.56681,346.78886,461.6623,612.96583,513.91269,387.87245,387.73109,491.47532,79.926079,97.104446,33.157804,36.872624,62546.973,62725.02
12.819798,113.40201,347.65119,461.36111,613.03935,513.99343,387.87377,387.73088,491.52011,79.834526,97.148155,33.108819,36.849746,62543.668,62727.371
12.919798,112.23965,348.50904,461.05909,613.11334,514.07481,387.87513,387.73071,491.56521,79.742973,97.191864,33.059798,36.826668,62540.258,62729.773
13.019798,111.08034,349.36288,460.75567,613.18793,514.1567,387.87649,387.73051,491.61062,79.651421,97.235573,33.010725,36.803354,62536.895,62732.227
13.119798,109.9129,350.21713,460.44476,613.26294,514.2392,387.87784,387.73027,491.65629,79.559868,97.279282,32.956165,36.779527,62533.387,62734.723
13.219798,108.72121,351.0816,460.12071,613.33876,514.32332,387.87916,387.73007,491.70227,79.468315,97.32299,32.898983,36.754361,62529.25,62737.254
13.319798,107.51255,351.95196,459.78445,613.41607,514.40982,387.88052,387.72983,491.74856,79.376762,97.366699,32.84214,36.728049,62524.805,62739.77
13.419798,106.29364,352.82609,459.44193,613.49535,514.4988,387.88188,387.72963,491.79515,79.28521,97.410408,32.785529,36.70082,62520.328,62742.227
13.519798,105.06862,353.70163,459.09514,613.5768,514.58998,387.88323,387.72939,491.84211,79.193657,97.454117,32.729077,36.672878,62515.906,62744.594
13.619798,103.8403,354.57689,458.74446,613.66014,514.68306,387.88459,387.72915,491.88941,79.102104,97.497826,32.672729,36.644359,62511.609,62746.871
13.719798,102.61039,355.45036,458.39136,613.74525,514.7777,387.88598,387.72892,491.93715,79.010544,97.541534,32.616456,36.6154,62507.34,62749.059
13.819798,101.3809,356.32175,458.03558,613.83179,514.87362,387.88737,387.72868,491.98527,78.918991,97.585251,32.560222,36.586032,62503.219,62751.164
13.919798,100.15179,357.18954,457.67783,613.91954,514.97067,387.88876,387.72844,492.03383,78.827438,97.62896,32.504025,36.556399,62499.055,62753.211
14.019798,98.924262,358.05386,457.31782,614.00838,515.06866,387.89015,387.7282,492.08282,78.735886,97.672668,32.44784,36.526482,62494.945,62755.211
14.119798,97.699191,358.91481,456.95711,614.0981,515.16744,387.89154,387.72797,492.13226,78.644333,97.716377,32.391665,36.496319,62490.887,62757.176
14.219798,96.476493,359.77183,456.59435,614.18857,515.26699,387.89296,387.72773,492.18214,78.55278,97.760086,32.335482,36.465914,62486.828,62759.121
14.319798,95.255927,360.62448,456.22927,614.27972,515.36719,387.89439,387.72749,492.2325,78.461227,97.803795,32.279309,36.43536,62482.801,62761.066
14.419798,94.038406,361.47341,455.86371,614.37154,515.46804,387.89581,387.72725,492.28329,78.369675,97.847504,32.223126,36.404585,62478.754,62763.016
14.519798,92.823723,362.31842,455.49675,614.46411,515.56946,387.89724,387.72702,492.33453,78.278122,97.891212,32.166941,36.373652,62474.758,62764.98
14.619798,91.612078,363.15955,455.12892,614.55736,515.67142,387.8987,387.72678,492.38624,78.186569,97.934921,32.110745,36.342521,62470.746,62766.969
14.719798,90.402586,363.99608,454.75938,614.65115,515.77393,387.90012,387.72654,492.43842,78.095016,97.97863,32.054555,36.3113,62466.66,62768.984
14.819798,89.19641,364.82907,454.38968,614.74542,515.87697,387.90158,387.7263,492.49105,78.003464,98.022339,31.998354,36.279897,62462.613,62771.031
14.919798,87.992814,365.65796,454.01723,614.84022,515.9805,387.90304,387.72607,492.54415,77.911911,98.066048,31.942148,36.248343,62458.578,62773.113
15.019798,86.792002,366.48298,453.64492,614.93551,516.08453,387.90446,387.72583,492.59769,77.820351,98.109756,31.885942,36.216664,62454.492,62775.238
15.119798,85.594089,367.30434,453.27098,615.03126,516.18907,387.90592,387.72559,492.65167,77.728798,98.153465,31.829727,36.184824,62450.438,62777.402
15.219798,84.398986,368.12202,452.89584,615.1275,516.29408,387.90738,387.72536,492.7061,77.637245,98.197182,31.773509,36.152837,62446.43,62779.613
15.319798,83.206375,368.93582,452.52126,615.22413,516.39957,387.90883,387.72512,492.76096,77.545692,98.240891,31.717299,36.120777,62442.289,62781.875
15.419798,82.016435,369.74599,452.14397,615.32125,516.50553,387.91033,387.72488,492.8163,77.45414,98.284599,31.661079,36.088527,62438.234,62784.18
15.519798,80.828974,370.55254,451.76516,615.41877,516.61197,387.91178,387.72464,492.87204,77.362587,98.328308,31.604862,36.056164,62434.152,62786.539
15.619798,79.643948,371.35549,451.38634,615.51676,516.71889,387.91324,387.72441,492.92823,77.271034,98.372017,31.548649,36.023694,62430.008,62788.949
15.719798,78.46156,372.15512,451.00708,615.61517,516.82624,387.91473,387.72417,492.98486,77.179482,98.415726,31.492441,35.991112,62425.895,62791.41
15.819798,77.281483,372.95123,450.62545,615.71404,516.9341,387.91619,387.72393,493.04192,77.087929,98.459435,31.43623,35.958373,62421.773,62793.926
15.919798,76.104113,373.74433,450.24394,615.81333,517.04241,387.91768,387.72369,493.09943,76.996376,98.503143,31.380024,35.925519,62417.676,62796.5
16.019798,74.928549,374.5336,449.8607,615.91302,517.15115,387.91914,387.72346,493.15735,76.904823,98.546852,31.323828,35.892567,62413.496,62799.137
16.119798,73.755781,375.32008,449.47768,616.01312,517.26037,387.92063,387.72322,493.21567,76.813271,98.590561,31.267631,35.859465,62409.328,62801.832
16.219798,72.585083,376.10321,449.09283,616.11369,517.37006,387.92209,387.72295,493.27443,76.72171,98.63427,31.211446,35.82626,62405.195,62804.59
16.319798,71.416149,376.88279,448.70579,616.21467,517.48023,387.92358,387.72271,493.33364,76.630157,98.677979,31.155273,35.792978,62401.07,62807.41
16.419798,70.249881,377.65975,448.31861,616.31612,517.59087,387.92504,387.72247,493.39325,76.538605,98.721687,31.099099,35.759513,62396.957,62810.289
16.519798,69.085626,378.43355,447.93188,616.41791,517.70203,387.92653,387.72224,493.45323,76.447052,98.765396,31.042942,35.725991,62392.758,62813.227
16.619798,67.923053,379.20397,447.54232,616.51998,517.81365,387.92803,387.722,493.51369,76.355499,98.809113,30.986799,35.692377,62388.637,62816.227
16.719798,66.763498,379.97228,447.15401,616.62238,517.92575,387.92948,387.72176,493.57452,76.263947,98.852821,30.930656,35.658596,62384.516,62819.289
16.819798,65.605514,380.73733,446.76282,616.72519,518.03833,387.93098,387.72152,493.63576,76.172394,98.89653,30.874525,35.624691,62380.391,62822.414
16.919798,64.448485,381.49848,446.37022,616.82848,518.15135,387.93243,387.72129,493.69744,76.080841,98.940239,30.818424,35.590797,62376.145,62825.602
17.019798,63.294017,382.25799,445.97767,616.93224,518.2648,387.93393,387.72105,493.75949,75.989288,98.983948,30.762004,35.556697,62372.023,62828.859
17.119798,62.111864,383.02733,445.56849,617.03654,518.37925,387.93535,387.72078,493.82195,75.897736,99.027657,30.694745,35.521274,62367.234,62832.176
17.219798,60.898849,383.80977,445.14145,617.1422,518.49633,387.93681,387.72051,493.88479,75.806183,99.071365,30.627763,35.483918,62361.695,62835.52
17.319798,59.664247,384.60087,444.70075,617.25009,518.61698,387.93823,387.72024,493.94806,75.71463,99.115074,30.560988,35.445057,62355.816,62838.805
17.419798,58.415193,385.39762,444.25107,617.36104,518.74125,387.93966,387.71993,494.01174,75.62307,99.158783,30.494378,35.405034,62349.938,62841.969
17.519798,57.155989,386.19725,443.79562,617.47511,518.86885,387.94111,387.71966,494.07593,75.531517,99.202492,30.427906,35.364232,62344.023,62844.98
17.619798,55.890417,386.99804,443.3361,617.59216,518.99926,387.94254,387.71935,494.14059,75.439964,99.246201,30.361549,35.322872,62338.273,62847.82
17.719798,54.621364,387.7991,442.86994,617.71179,519.13208,387.944,387.71908,494.2058,75.348412,99.289909,30.295279,35.280805,62332.746,62850.5
17.819798,53.349238,388.59843,442.40284,617.83366,519.2669,387.94545,387.71878,494.27158,75.256859,99.333618,30.229106,35.238582,62327.148,62853.035
17.919798,52.076825,389.39676,441.93236,617.95742,519.40335,387.94691,387.71851,494.33794,75.165306,99.377327,30.163005,35.19598,62321.797,62855.449
18.019798,50.804235,390.19292,441.4601,618.08275,519.54122,387.94837,387.7182,494.40487,75.073753,99.421043,30.096979,35.153164,62316.453,62857.766
18.119798,49.532323,390.98674,440.98625,618.2095,519.68028,387.94983,387.7179,494.47245,74.982201,99.464752,30.031018,35.110131,62311.156,62860.008
